Date,Close,Open,High,Low,Volume,Change
2019-01-14,292371,291750,294631,291650,480.0,-0.0055000000000000005
2019-01-15,295000,294180,295880,293010,450.0,0.009000000000000001
2019-01-16,295811,296300,299300,295811,730.0,0.0027
2019-01-17,297547,297000,299075,294970,200.0,0.0059
2019-01-18,306500,301398,306725,300603,390.0,0.0301
2019-01-22,300531,305000,307305,298795,250.0,-0.0195
2019-01-23,301835,300725,301850,298000,190.0,0.0043
2019-01-24,301680,300035,302100,299740,240.0,-0.0005
2019-01-25,303531,304561,306950,303265,250.0,0.0060999999999999995
2019-01-28,301000,301900,302240,299850,380.0,-0.0083
2019-01-29,303000,300880,303015,300745,220.0,0.0066
2019-01-30,309180,305900,311145,304800,320.0,0.0204
2019-01-31,311500,307540,311890,306195,480.0,0.0075
2019-02-01,313875,310005,313960,309965,380.0,0.0076
2019-02-04,312000,313650,313650,310470,310.0,-0.006
2019-02-05,310700,312550,313000,310155,360.0,-0.0042
2019-02-06,308810,310000,310449,307780,120.0,-0.0060999999999999995
2019-02-07,302813,307000,307150,301100,240.0,-0.0194
2019-02-08,300771,301000,301390,297381,240.0,-0.0067
2019-02-11,304884,302375,304930,302350,170.0,0.0137
2019-02-12,309260,307900,310000,307655,210.0,0.0144
2019-02-13,308320,309650,312140,308025,430.0,-0.003
2019-02-14,303890,306895,306895,302585,220.0,-0.0144
2019-02-15,308139,307000,308320,305850,230.0,0.013999999999999999
2019-02-19,307315,307820,309350,307295,220.0,-0.0027
2019-02-20,309500,308375,309500,307500,100.0,0.0070999999999999995
2019-02-21,307925,308992,309800,306535,180.0,-0.0051
2019-02-22,302000,305434,305434,300000,410.0,-0.0192
2019-02-25,303300,303050,307500,302000,320.0,0.0043
2019-02-26,302500,303900,303900,302000,180.0,-0.0026
2019-02-27,303000,302500,303503,302100,280.0,0.0017000000000000001
2019-02-28,302200,303605,303710,302000,210.0,-0.0026
2019-03-01,304860,304520,306416,303000,210.0,0.0088
2019-03-04,303400,304900,307315,301200,290.0,-0.0048
2019-03-05,302600,302825,303100,301300,180.0,-0.0026
2019-03-06,301375,302300,303548,301200,140.0,-0.004
2019-03-07,299050,300800,301000,297500,270.0,-0.0077
2019-03-08,299000,297000,299161,295900,240.0,-0.0002
2019-03-11,303279,300000,303451,300000,200.0,0.0143
2019-03-12,304235,304200,305540,303725,240.0,0.0032
2019-03-13,306300,304500,308026,304355,360.0,0.0068000000000000005
2019-03-14,305350,305360,306555,304300,140.0,-0.0031
2019-03-15,307250,306440,309171,306000,330.0,0.0062
2019-03-18,309996,308140,310394,308140,260.0,0.0089
2019-03-19,307900,311100,311299,307100,240.0,-0.0068000000000000005
2019-03-20,305505,307900,307923,304850,220.0,-0.0078000000000000005
2019-03-21,307120,304000,307120,303391,170.0,0.0053
2019-03-22,301225,305940,305940,300718,310.0,-0.0192
2019-03-25,299380,301227,303410,297900,320.0,-0.0060999999999999995
2019-03-26,300961,301425,302018,298500,210.0,0.0053
2019-03-27,299764,300851,301481,297900,260.0,-0.004
2019-03-28,301250,300050,301250,298400,200.0,0.005
2019-03-29,301215,302500,302579,300152,460.0,-0.0001
2019-04-01,307800,302800,307930,302800,360.0,0.0219
2019-04-02,306000,307000,307900,305417,250.0,-0.0058
2019-04-03,305750,308000,308240,304600,200.0,-0.0008
2019-04-04,306461,305250,307385,305100,270.0,0.0023
2019-04-05,307776,305495,308375,305495,350.0,0.0043
2019-04-08,307461,307674,308598,306185,130.0,-0.001
2019-04-09,307380,306820,307380,305600,120.0,-0.0003
2019-04-10,307000,307700,307700,305600,180.0,-0.0012
2019-04-11,309875,308074,310500,306899,180.0,0.009399999999999999
2019-04-12,314250,311000,317226,311000,210.0,0.0141
2019-04-15,314500,315000,315345,311570,180.0,0.0008
2019-04-16,317500,315000,317500,315000,140.0,0.0095
2019-04-17,316040,318000,318519,314694,130.0,-0.0046
2019-04-18,315330,316620,317003,314610,90.0,-0.0022
2019-04-22,314100,313800,315310,313460,100.0,-0.0039000000000000003
2019-04-23,317684,313865,317730,313756,150.0,0.011399999999999999
2019-04-24,316000,317025,317703,315561,230.0,-0.0053
2019-04-25,318500,314900,319015,314295,260.0,0.0079
2019-04-26,321000,318505,321494,318420,390.0,0.0078000000000000005
2019-04-29,324921,322000,325845,322000,400.0,0.012199999999999999
2019-04-30,325080,325000,325615,322294,200.0,0.0005
2019-05-01,325900,325700,328013,324926,270.0,0.0025
2019-05-02,324214,325000,326557,322861,200.0,-0.0052
2019-05-03,327766,326000,328555,325385,250.0,0.011000000000000001
2019-05-06,320000,322100,322250,317390,610.0,-0.023700000000000002
2019-05-07,315120,316400,317755,312000,660.0,-0.015300000000000001
2019-05-08,314750,314900,324000,312500,410.0,-0.0012
2019-05-09,314400,313500,314890,308325,420.0,-0.0011
2019-05-10,315500,310850,315910,308601,410.0,0.0034999999999999996
2019-05-13,308360,309750,311000,308360,490.0,-0.0226
2019-05-14,306850,310100,312081,306666,310.0,-0.0049
2019-05-15,305580,306000,307595,303475,230.0,-0.0040999999999999995
2019-05-16,307936,308000,311000,307690,160.0,0.0077
2019-05-17,306355,305450,309023,305150,130.0,-0.0051
2019-05-20,305362,305100,305975,304138,110.0,-0.0032
2019-05-21,306225,306000,307481,305400,160.0,0.0028000000000000004
2019-05-22,304300,305234,306355,304188,120.0,-0.0063
2019-05-23,304115,303000,304200,300593,420.0,-0.0006
2019-05-24,303000,304540,305000,302850,130.0,-0.0037
2019-05-28,301050,304350,304500,301000,270.0,-0.0064
2019-05-29,299860,300100,300810,298070,390.0,-0.004
2019-05-30,300877,300025,301662,300025,190.0,0.0034000000000000002
2019-05-31,297060,298000,299339,296800,250.0,-0.0127
2019-06-03,299742,297000,299775,296623,270.0,0.009000000000000001
2019-06-04,304000,301790,304000,301500,210.0,0.014199999999999999
2019-06-05,306400,305300,306543,303400,160.0,0.0079
2019-06-06,307900,305800,308566,305200,410.0,0.0049
2019-06-07,309265,310000,310500,308940,250.0,0.0044
2019-06-10,311524,310460,312500,310280,200.0,0.0073
2019-06-11,310238,313190,313600,309315,160.0,-0.0040999999999999995
